,num,length,response,context_length,name
215,3,25,1.6490822,90,31030281
216,4,34,1.3083493,92,31030281
217,5,22,1.7032492,94,31030281
218,6,11,2.4319806,86,31030281
219,7,21,1.0781024,79,31030281
220,8,23,1.3036019,89,31030281
221,9,16,0.9150305,90,31030281
222,10,19,1.8273242,84,31030281
223,11,36,1.0313624,88,31030281
224,12,19,1.51276,96,31030281
225,1,25,1.2731792,50,21903487
226,2,33,0.25352505,69,21903487
227,3,15,1.8051214,81,21903487
228,4,20,1.4723915,60,21903487
229,5,36,1.8738807,68,21903487
230,6,12,3.1993601,80,21903487
231,7,24,1.9379704,61,21903487
232,8,8,1.362278,72,21903487
233,9,20,1.4874974,57,21903487
234,10,28,1.1451,68,21903487
235,1,21,1.6318521,57,1759538
236,2,27,0.7948422,73,1759538
237,3,13,1.8240703,76,1759538
238,4,10,1.1634101,69,1759538
239,5,16,1.8022331,64,1759538
240,6,17,1.6593748,71,1759538
241,7,17,1.201536,72,1759538
242,8,15,1.6022582,72,1759538
243,9,14,1.3989499,70,1759538
244,10,11,0.40879628,67,1759538
245,11,25,1.3505741,66,1759538
246,12,21,1.5134581,80,1759538
247,13,10,1.4996935,75,1759538
248,14,14,1.7290033,65,1759538
249,15,15,1.71254,68,1759538
250,1,38,2.0976706,43,4864858
251,2,12,0.8835555,76,4864858
252,3,37,2.0312786,54,4864858
253,4,14,0.5482001,70,4864858
254,5,26,1.9823235,55,4864858
255,6,18,1.7883387,66,4864858
256,7,23,1.8052372,57,4864858
257,8,25,1.4382722,59,4864858
258,9,26,2.2300894,63,4864858
259,10,13,2.374487,65,4864858
260,11,19,1.7670429,55,4864858
261,12,17,1.4208113,58,4864858
262,1,26,1.5344582,26,52666398
263,2,16,0.22022969,43,52666398
264,3,22,2.4154978,36,52666398
265,4,12,1.2042279,44,52666398
266,5,23,2.3061042,36,52666398
267,6,14,2.3539588,43,52666398
268,7,13,1.4351885,35,52666398
269,8,13,2.2790346,36,52666398
270,9,39,2.159073,38,52666398
271,10,9,1.7309126,48,52666398
272,11,37,2.5411632,33,52666398
273,12,15,1.3332677,52,52666398
274,1,13,1.6389674,58,10882098
275,2,28,0.7030626,69,10882098
276,3,18,1.063026,79,10882098
277,4,35,1.7350441,70,10882098
278,5,25,0.7626476,89,10882098
279,6,29,0.20036875,81,10882098
280,7,17,0.468306,80,10882098
281,8,16,2.4415338,71,10882098
282,9,17,2.2366965,72,10882098
283,10,24,0.6086472,72,10882098
284,1,21,2.2862144,46,2756344
285,2,25,1.87988,62,2756344
286,3,34,1.0889804,69,2756344
287,4,15,2.010618,73,2756344
288,5,17,2.0496197,60,2756344
289,6,24,1.5498222,61,2756344
290,7,19,2.1468458,66,2756344
291,8,23,1.9842868,60,2756344
292,9,17,1.896729,68,2756344
293,10,18,1.8338692,61,2756344
294,11,19,1.6161321,62,2756344
295,12,44,1.5256509,61,2756344
296,13,13,2.4626114,88,2756344
297,1,24,2.2645411,52,1029333
298,2,29,0.6980524,70,1029333
299,3,19,2.6507182,77,1029333
300,4,9,1.1906934,68,1029333
301,5,16,1.3062196,58,1029333
302,6,20,2.0334764,66,1029333
303,7,14,1.953861,68,1029333
304,8,10,1.956414,65,1029333
305,9,49,1.9241214,60,1029333
306,10,11,1.5181648,85,1029333
307,1,8,2.4970872,47,10226407
308,2,7,0.93064034,54,10226407
309,3,14,2.0002866,53,10226407
310,4,16,1.72009,57,10226407
311,5,25,1.8314056,61,10226407
312,6,21,0.47257695,69,10226407
313,7,46,2.1419408,64,10226407
314,8,51,3.0778518,68,10226407
315,9,15,2.258592,77,10226407
316,10,21,1.5576106,57,10226407
317,11,8,2.6701994,65,10226407
318,12,7,1.7851429,54,10226407
319,1,18,0.6247107,58,1694580
320,2,33,0.22565222,72,1694580
321,3,19,1.1328372,88,1694580
322,4,28,1.3649563,76,1694580
323,5,15,0.9061355,81,1694580
324,6,14,2.8010447,72,1694580
325,7,15,0.93214786,71,1694580
326,8,19,1.3402214,69,1694580
327,9,5,2.701507,71,1694580
328,10,29,1.7305144,62,1694580
329,11,36,1.7636782,84,1694580
330,12,22,1.1732587,91,1694580
331,13,6,2.1222193,76,1694580
332,1,29,0.61660415,48,35642069
333,2,8,0.6580106,71,35642069
334,3,18,0.5576154,55,35642069
335,4,17,1.7360692,64,35642069
336,5,7,1.3062167,62,35642069
337,6,25,1.7667872,53,35642069
338,7,22,0.3540352,68,35642069
339,8,12,2.7160718,66,35642069
340,9,18,1.2323446,57,35642069
341,10,13,1.4324291,61,35642069
342,11,20,2.1659927,59,35642069
343,12,19,1.4024034,66,35642069
344,13,13,1.3943713,62,35642069
345,14,21,2.0807621,59,35642069
346,15,18,1.2422143,67,35642069
347,16,13,1.1920543,61,35642069
348,17,27,1.5683951,59,35642069
349,1,11,1.1490412,34,60723503
350,2,27,0.9613443,44,60723503
351,3,22,0.9530388,55,60723503
352,4,25,0.7734588,50,60723503
353,5,19,2.0563285,53,60723503
354,6,21,1.9966094,50,60723503
355,7,28,1.1258492,51,60723503
356,8,12,1.901253,60,60723503
357,9,27,1.9759841,44,60723503
358,10,16,1.7793454,59,60723503
359,1,16,0.8503427,50,59923155
360,2,17,2.2489357,64,59923155
361,3,23,0.9694778,66,59923155
362,4,22,1.7826558,69,59923155
363,5,15,1.7796155,70,59923155
364,6,22,1.4114945,63,59923155
365,7,23,0.8515372,69,59923155
366,8,22,1.7826558,69,59923155
367,9,15,1.7796155,70,59923155
368,10,18,0.5914147,63,59923155
369,11,24,2.3874214,66,59923155
370,12,30,2.362037,73,59923155
371,1,16,1.5387446,32,3351416
372,2,27,0.67787254,42,3351416
373,3,25,1.5937576,57,3351416
374,4,28,2.1462169,49,3351416
375,5,30,1.1738089,59,3351416
376,6,27,1.5778471,54,3351416
377,7,24,1.8528702,56,3351416
378,8,31,1.9662803,53,3351416
379,9,24,1.2838271,55,3351416
380,10,32,2.1221652,50,3351416
381,11,32,1.5469548,62,3351416
382,1,22,0.7207417,40,1740941
383,2,27,0.39196962,56,1740941
384,3,33,1.4542698,64,1740941
385,4,9,2.557383,63,1740941
386,5,24,1.7811588,47,1740941
387,6,19,2.2498128,61,1740941
388,7,21,2.0515835,58,1740941
389,8,25,1.5604451,59,1740941
390,9,37,1.0554205,62,1740941
391,10,19,2.5580835,73,1740941
392,1,22,1.5644573,38,9191770
393,2,21,0.97930884,55,9191770
394,3,11,1.489642,56,9191770
395,4,20,1.7341744,46,9191770
396,5,19,1.7522423,57,9191770
397,6,16,2.0007339,54,9191770
398,7,11,1.2483414,52,9191770
399,8,22,0.49414232,48,9191770
400,9,12,2.8614547,56,9191770
401,10,43,1.7752624,49,9191770
402,1,26,1.1841402,35,25717517
403,2,11,1.2475803,57,25717517
404,3,17,1.7871426,43,25717517
405,4,31,1.6031709,51,25717517
406,5,21,2.4475458,60,25717517
407,6,21,1.5611734,51,25717517
408,7,21,2.9297042,55,25717517
409,8,34,1.6813052,51,25717517
410,9,16,1.6838717,61,25717517
411,10,23,2.379963,50,25717517
412,11,18,1.7740932,53,25717517
413,12,27,1.7722751,50,25717517
414,13,20,1.5334555,56,25717517
415,1,17,1.0415502,27,52361785
416,2,20,1.0492265,43,52361785
417,3,26,2.0792477,45,52361785
418,4,35,1.8469784,49,52361785
419,5,22,1.5404865,58,52361785
420,6,25,2.194932,47,52361785
421,7,22,1.9163451,47,52361785
422,8,29,2.4269524,48,52361785
423,9,25,1.5894884,53,52361785
424,10,25,1.2497556,49,52361785
425,11,17,1.971865,48,52361785
426,12,10,2.062123,42,52361785
427,1,30,2.208622,31,55942220
428,2,27,1.541221,54,55942220
429,3,23,2.4265676,52,55942220
430,4,13,2.6486337,53,55942220
431,5,21,1.4520341,43,55942220
432,6,19,2.002671,50,55942220
433,7,14,2.2059035,49,55942220
434,8,15,1.9341242,43,55942220
435,9,17,1.3291085,45,55942220
436,10,18,2.1989076,47,55942220
437,11,25,2.024563,47,55942220
438,12,11,2.2712011,52,55942220
439,1,10,1.1756283,32,88515
440,2,14,1.0454626,41,88515
441,3,13,0.27443382,43,88515
442,4,22,1.5595944,44,88515
443,5,8,2.4457343,50,88515
444,6,16,1.5911589,39,88515
445,7,8,2.0249114,47,88515
446,8,9,2.7212877,39,88515
447,9,17,1.5385995,39,88515
448,10,20,1.6581857,47,88515
449,11,19,1.5086205,50,88515
450,12,17,2.4534473,49,88515
451,1,36,0.7638499,46,35153335
452,2,21,0.30560848,76,35153335
453,3,10,1.0576605,63,35153335
454,4,22,1.1149051,53,35153335
455,5,23,2.082332,65,35153335
456,6,23,2.1170015,67,35153335
457,7,11,1.5462688,67,35153335
458,8,24,2.0715775,56,35153335
459,9,39,1.2652552,68,35153335
460,10,15,1.5981548,79,35153335
461,1,16,2.3191693,41,66245878
462,2,18,0.43837282,53,66245878
463,3,21,0.560061,58,66245878
464,4,15,1.8139915,57,66245878
465,5,24,1.9203063,52,66245878
466,6,18,2.7629912,61,66245878
467,7,19,1.4120098,57,66245878
468,8,22,1.530324,58,66245878
469,9,18,2.6287363,58,66245878
470,10,34,1.9450958,53,66245878
471,11,26,1.6165775,63,66245878
472,12,17,1.3814977,59,66245878
473,13,13,2.7163773,52,66245878
474,14,4,4.495613,51,66245878
475,15,1,7.418048,43,66245878
476,16,17,2.1243272,42,66245878
477,17,14,2.5019429,53,66245878
478,18,6,2.2056844,52,66245878
479,1,21,1.4481697,40,32221219
480,2,15,0.3416017,56,32221219
481,3,16,1.3701228,54,32221219
482,4,29,2.1983392,53,32221219
483,5,21,1.3421925,65,32221219
484,6,10,2.0473847,59,32221219
485,7,18,1.3397795,49,32221219
486,8,20,2.492383,55,32221219
487,9,16,2.0904844,58,32221219
488,10,9,2.6608455,54,32221219
489,1,22,1.0999497,46,3815360
490,2,8,2.7161627,63,3815360
491,3,14,1.4919213,53,3815360
492,4,25,0.38257262,58,3815360
493,5,18,1.2860935,69,3815360
494,6,23,2.0919926,63,3815360
495,7,21,2.0113926,67,3815360
496,8,22,1.3787786,65,3815360
497,9,17,1.1331066,66,3815360
498,10,17,2.448524,60,3815360
499,1,32,0.8480152,43,1256184
500,2,23,0.20694973,70,1256184
501,3,21,1.4630173,64,1256184
502,4,29,1.9966575,60,1256184
503,5,25,1.678046,67,1256184
504,6,17,1.6560398,64,1256184
505,7,21,1.9691068,55,1256184
506,8,22,1.3085859,62,1256184
507,9,15,1.8360727,62,1256184
508,10,35,2.0124319,54,1256184
509,11,15,2.893191,75,1256184
510,1,18,2.7152915,32,24098326
511,2,9,1.0811079,47,24098326
512,3,21,2.4728875,41,24098326
513,4,15,1.2811099,45,24098326
514,5,25,1.9736975,43,24098326
515,6,18,2.0303147,55,24098326
516,7,25,1.3757505,49,24098326
517,8,33,1.3950964,50,24098326
518,9,20,2.0976698,56,24098326
519,10,12,2.1036897,46,24098326
520,11,8,3.0058374,41,24098326
521,1,32,1.7227217,43,40847712
522,2,26,0.30019152,69,40847712
523,3,12,1.5748329,67,40847712
524,4,33,1.2599672,52,40847712
525,5,17,2.212,73,40847712
526,6,25,1.3804634,59,40847712
527,7,14,0.78301036,64,40847712
528,8,30,1.7059933,55,40847712
529,9,18,2.270118,71,40847712
530,10,17,3.275661,59,40847712
531,11,4,4.603809,58,40847712
532,1,19,0.643594,45,18008116
533,2,7,3.930409,61,18008116
534,3,19,1.2843015,51,18008116
535,4,17,0.78042847,62,18008116
536,5,23,1.2423842,61,18008116
537,6,17,1.6823243,66,18008116
538,7,9,1.1364166,61,18008116
539,8,53,2.3926828,52,18008116
540,9,20,1.0740633,93,18008116
541,10,20,2.118446,63,18008116
542,11,28,1.8986073,63,18008116
543,1,17,0.84736276,51,27988375
544,2,48,1.0613383,64,27988375
545,3,16,1.3478385,86,27988375
546,4,9,2.9248397,63,27988375
547,5,11,2.4275444,58,27988375
548,6,6,2.368401,60,27988375
549,7,21,1.6713762,56,27988375
550,8,27,1.4819444,69,27988375
551,9,22,1.4510553,73,27988375
552,10,47,1.7667308,72,27988375
553,11,24,1.4360611,82,27988375
554,12,14,0.82285136,68,27988375
555,1,23,1.3465387,40,6017579
556,2,12,1.9522206,58,6017579
557,3,19,2.3663442,50,6017579
558,4,13,2.2883341,57,6017579
559,5,21,2.9157748,51,6017579
560,6,17,2.3189662,59,6017579
561,7,19,3.4124558,55,6017579
562,8,36,2.3866138,57,6017579
563,9,22,0.72340035,70,6017579
564,10,12,2.1280985,56,6017579
565,11,14,1.2367679,51,6017579
566,1,19,1.8504028,52,20513326
567,2,31,1.2324547,66,20513326
568,3,10,1.0023078,74,20513326
569,4,9,2.371013,59,20513326
570,5,13,2.1745646,59,20513326
571,6,15,0.86394787,63,20513326
572,7,15,0.37162983,66,20513326
573,8,13,2.3026826,66,20513326
574,9,38,1.1938422,63,20513326
575,10,39,1.8427502,80,20513326
576,11,11,2.1735032,81,20513326
577,1,20,0.4304041,53,18545784
578,2,28,0.21753658,68,18545784
579,3,17,1.0749044,77,18545784
580,4,15,0.5091092,68,18545784
581,5,34,0.7638554,66,18545784
582,6,16,1.2081214,74,18545784
583,7,15,1.648354,63,18545784
584,8,18,1.7979331,67,18545784
585,9,9,2.3898938,65,18545784
586,10,19,1.9203682,61,18545784
587,11,9,2.9179099,67,18545784
588,12,18,1.6378531,61,18545784
589,13,13,2.6179354,66,18545784
590,14,18,1.5425776,65,18545784
591,15,6,2.8065777,64,18545784
592,1,26,1.9857591,52,12192850
593,2,18,0.5086046,71,12192850
594,3,17,0.37482846,68,12192850
595,4,26,0.27398401,65,12192850
596,5,13,3.899361,76,12192850
597,6,19,3.1863003,63,12192850
598,7,15,2.9262154,65,12192850
599,8,16,2.7808163,66,12192850
600,9,27,2.7815819,66,12192850
601,10,19,1.5907837,77,12192850
602,11,15,2.1776674,67,12192850
603,12,22,3.3038313,66,12192850
604,13,15,2.4348593,71,12192850
605,14,22,2.4594567,65,12192850
606,1,15,0.6979183,41,17047239
607,2,37,0.31473774,51,17047239
608,3,21,0.72400033,72,17047239
609,4,29,1.8732773,59,17047239
610,5,31,1.6223702,66,17047239
611,6,19,2.2239676,67,17047239
612,7,26,1.5412341,58,17047239
613,8,21,1.899448,63,17047239
614,9,25,1.5728451,59,17047239
615,10,27,2.1815047,64,17047239
616,11,20,1.3237939,61,17047239
617,1,18,1.5086389,42,5895654
618,2,20,0.312164,57,5895654
619,3,31,1.1340384,60,5895654
620,4,20,2.048189,69,5895654
621,5,19,1.9872999,60,5895654
622,6,33,1.5274409,57,5895654
623,7,19,1.7607028,71,5895654
624,8,50,2.296256,60,5895654
625,9,46,2.126776,78,5895654
626,10,31,1.3016574,74,5895654
627,11,3,1.224996,69,5895654
628,1,29,1.7585384,52,5035612
629,2,29,0.7210811,79,5035612
630,3,13,0.6030774,75,5035612
631,4,22,1.6593043,64,5035612
632,5,13,1.6405083,72,5035612
633,6,22,1.1574662,64,5035612
634,7,23,1.363498,70,5035612
635,8,16,1.6001103,73,5035612
636,9,22,1.8566165,66,5035612
637,10,11,1.4111414,73,5035612
638,11,26,1.315858,62,5035612
639,12,27,2.0159113,75,5035612
640,13,18,1.4348108,75,5035612
641,14,5,3.5049214,68,5035612
642,1,13,2.8253336,35,5803885
643,2,15,0.40288097,45,5803885
644,3,8,0.78506696,44,5803885
645,4,19,1.4633316,41,5803885
646,5,19,1.7128623,50,5803885
647,6,27,2.4473734,50,5803885
648,7,13,2.4868329,59,5803885
649,8,21,2.3732152,46,5803885
650,9,32,2.1738985,53,5803885
651,10,29,2.5880766,64,5803885
652,11,14,2.6629171,61,5803885
653,12,1,4.7627234,46,5803885
654,1,26,1.6692963,47,30216652
655,2,20,0.3343842,67,30216652
656,3,16,1.4410099,65,30216652
657,4,17,1.8579327,58,30216652
658,5,14,2.0237434,63,30216652
659,6,18,1.6138153,59,30216652
660,7,22,1.0467647,63,30216652
661,8,21,1.701549,67,30216652
662,9,19,1.0834804,63,30216652
663,10,24,1.9036459,65,30216652
664,11,13,1.7299778,69,30216652
665,12,18,1.4688137,59,30216652
666,1,13,1.9569852,49,15460257
667,2,17,0.8580266,58,15460257
668,3,30,1.279319,64,15460257
669,4,22,2.1808379,75,15460257
670,5,19,1.6308677,69,15460257
671,6,16,0.51164997,64,15460257
672,7,20,0.34987125,63,15460257
673,8,20,1.6151681,67,15460257
674,9,8,2.4614842,66,15460257
675,10,28,1.7001532,56,15460257
676,11,10,2.1919012,72,15460257
677,1,5,2.8940337,33,7292674
678,2,14,2.31544,38,7292674
679,3,12,0.51966,43,7292674
680,4,13,0.4766224,42,7292674
681,5,21,1.2747632,45,7292674
682,6,27,2.1534224,50,7292674
683,7,14,2.5211675,53,7292674
684,8,16,1.4462411,46,7292674
685,9,29,2.6855726,45,7292674
686,10,29,1.780428,57,7292674
687,11,43,1.6306939,60,7292674
688,12,35,1.8922142,67,7292674
689,1,21,0.53738445,60,463144
690,2,28,0.24082775,77,463144
691,3,17,0.39626688,85,463144
692,4,28,0.21214667,75,463144
693,5,24,1.1521336,85,463144
694,6,14,2.0927615,82,463144
695,7,11,1.3652619,73,463144
696,8,15,2.0281014,69,463144
697,9,13,2.0012453,73,463144
698,10,18,2.1857347,71,463144
699,11,14,1.6236515,76,463144
700,12,21,2.4636898,72,463144
701,1,24,0.7125899,34,2285527
702,2,22,0.33570245,53,2285527
703,3,26,1.7350045,52,2285527
704,4,23,2.0872052,53,2285527
705,5,16,2.1890028,54,2285527
706,6,12,2.8436484,48,2285527
707,7,22,1.9857222,44,2285527
708,8,21,2.27477,52,2285527
709,9,11,2.2222602,51,2285527
710,10,16,2.0377243,44,2285527
711,11,24,1.8196605,47,2285527
712,12,23,2.2935667,55,2285527
713,13,20,1.6892405,54,2285527
714,1,13,0.6303409,30,107572
715,2,9,0.5784211,40,107572
716,3,23,2.0762658,38,107572
717,4,9,2.236879,50,107572
718,5,35,1.4958763,37,107572
719,6,22,1.86972,61,107572
720,7,15,1.1051329,49,107572
721,8,15,1.6995673,43,107572
722,9,34,2.0885773,40,107572
723,10,31,1.2529745,49,107572
724,11,14,3.006817,48,107572
725,12,37,2.3630202,40,107572
726,1,20,1.9028631,38,1745457
727,2,17,0.4032486,53,1745457
728,3,18,1.5746349,54,1745457
729,4,15,1.6885861,51,1745457
730,5,20,2.5679681,51,1745457
731,6,14,1.6446513,55,1745457
732,7,19,1.6252826,50,1745457
733,8,19,1.5664717,55,1745457
734,9,16,2.1614687,52,1745457
735,10,20,1.6214758,53,1745457
736,11,18,1.7063881,54,1745457
737,12,17,2.1863284,55,1745457
738,13,32,1.143016,54,1745457
739,14,11,1.51515,65,1745457
740,1,18,1.8072623,34,25862612
741,2,11,0.5982133,47,25862612
742,3,30,1.8138177,44,25862612
743,4,26,1.5768065,57,25862612
744,5,36,1.4964073,59,25862612
745,6,16,1.5392369,68,25862612
746,7,23,1.6593999,46,25862612
747,8,21,2.2739446,55,25862612
748,9,12,1.8064551,52,25862612
749,10,24,0.8041308,43,25862612
750,11,15,1.8438979,50,25862612
751,12,13,2.2475617,48,25862612
752,13,14,1.6727724,46,25862612
753,14,10,2.037192,46,25862612
754,1,11,1.7996414,34,11788773
755,2,13,2.468174,42,11788773
756,3,18,1.7837727,46,11788773
757,4,16,0.4213744,48,11788773
758,5,17,0.4612597,47,11788773
759,6,16,2.5238266,47,11788773
760,7,15,2.0963984,47,11788773
761,8,18,2.3947208,47,11788773
762,9,14,0.6980914,48,11788773
763,10,17,0.49760115,46,11788773
764,11,16,2.5238266,47,11788773
765,1,19,1.6905223,41,21113449
766,2,19,0.43793282,55,21113449
767,3,26,2.3069832,56,21113449
768,4,15,1.905127,63,21113449
769,5,32,1.503947,53,21113449
770,6,24,1.4729092,60,21113449
771,7,17,1.670298,56,21113449
772,8,13,1.4613471,55,21113449
773,9,14,1.8297095,53,21113449
774,10,17,1.3895234,52,21113449
775,11,21,1.5307523,56,21113449
776,12,16,1.7217894,57,21113449
777,13,13,1.0250734,55,21113449
778,1,13,0.835775,43,2009658
779,2,19,0.62562054,55,2009658
780,3,27,0.9892052,59,2009658
781,4,15,1.488317,61,2009658
782,5,19,0.80319315,55,2009658
783,6,27,0.9892052,59,2009658
784,7,24,1.7670457,61,2009658
785,8,24,2.1287644,64,2009658
